Wavelength,405_Ex,405_Dichroic,405_Em,488_Ex,488_Dichroic,488_Em,561_Ex,561_Dichroic,561_Em,640_Ex,640_Dichroic,640_Em,Quad_Ex,Quad_Dichroic,Quad_Em
771,0.003415634,0.963930556,1.00E-07,0.000821542,0.969854575,7.76E-06,3.52E-06,0.970123932,1.00E-07,1.00E-07,0.966796322,1.00E-07,9.86E-07,NaN,0.989
772,0.003785578,0.963850234,1.00E-07,0.00051428,0.969504511,7.79E-06,2.01E-06,0.969874485,1.00E-07,1.00E-07,0.964916028,1.00E-07,-1.76E-07,NaN,0.993
773,0.004211322,0.96376373,1.00E-07,0.000384189,0.96899129,7.50E-06,1.45E-06,0.969678464,1.00E-07,1.00E-07,0.965058851,1.00E-07,1.08E-07,NaN,0.996
774,0.004683682,0.963679116,1.00E-07,0.000328993,0.968367953,6.89E-06,1.21E-06,0.969512386,1.00E-07,1.00E-07,0.967144624,1.00E-07,6.56E-07,NaN,0.996
775,0.005192457,0.963605348,1.00E-07,0.000315311,0.967696436,6.12E-06,1.14E-06,0.969354375,1.00E-07,1.00E-07,0.970760091,1.00E-07,0.00000123,NaN,0.994
776,0.005729102,0.963551164,1.00E-07,0.000333691,0.967042238,5.35E-06,1.19E-06,0.969188411,1.00E-07,1.00E-07,0.975224532,1.00E-07,2.26E-07,NaN,0.991
777,0.006287472,0.963524019,1.00E-07,0.000386732,0.966469102,4.70E-06,1.37E-06,0.969006271,1.00E-07,1.00E-07,0.979700576,1.00E-07,-3.82E-07,NaN,0.988
778,0.006860212,0.963529172,1.00E-07,0.000486308,0.966034121,4.20E-06,1.74E-06,0.968807246,1.00E-07,1.00E-07,0.983341652,1.00E-07,-7.22E-07,NaN,0.988
779,0.007430762,0.963569004,1.00E-07,0.000648681,0.965783627,3.85E-06,2.49E-06,0.968596183,1.00E-07,1.00E-07,0.985453201,1.00E-07,3.54E-07,NaN,0.989
780,0.007964332,0.963642656,1.00E-07,0.000863066,0.965750051,3.64E-06,4.12E-06,0.968380604,1.00E-07,1.00E-07,0.985631307,1.00E-07,1.31E-07,NaN,0.991
781,0.008405188,0.963746032,1.00E-07,0.001015008,0.965949904,3.56E-06,8.46E-06,0.968167786,1.00E-07,1.00E-07,0.983840923,1.00E-07,-4.96E-07,NaN,0.994
782,0.008689179,0.963872244,1.00E-07,0.000954061,0.966382949,3.60E-06,2.52E-05,0.967962561,1.00E-07,1.00E-07,0.980411904,1.00E-07,-3.64E-08,NaN,0.996
783,0.008772835,0.964012074,1.00E-07,0.000755091,0.967032174,3.77E-06,0.000113476,0.967765963,1.00E-07,1.00E-07,0.975957631,1.00E-07,3.80E-07,NaN,0.997
784,0.008661854,0.964154778,1.00E-07,0.000570918,0.967864896,4.07E-06,5.30E-05,0.9675753,1.00E-07,1.00E-07,0.971244891,1.00E-07,-8.54E-07,NaN,0.994
785,0.008414506,0.964289107,1.00E-07,0.000445352,0.968834874,4.53E-06,1.74E-05,0.967385547,1.00E-07,1.00E-07,0.967051304,1.00E-07,-3.36E-07,NaN,0.988
786,0.008116217,0.964404394,1.00E-07,0.000367969,0.969885337,5.16E-06,9.03E-06,0.967191739,1.00E-07,1.00E-07,0.964039555,1.00E-07,-1.35E-07,NaN,0.982
787,0.007847145,0.964491617,1.00E-07,0.000323442,0.970952781,5.93E-06,6.08E-06,0.966991877,1.00E-07,1.00E-07,0.962664092,1.00E-07,0.00000147,NaN,0.977
788,0.00766272,0.964544328,1.00E-07,0.000301757,0.971971387,6.77E-06,4.79E-06,0.966789813,1.00E-07,1.00E-07,0.963114581,1.00E-07,-7.99E-07,NaN,0.97
789,0.007588767,0.964559351,1.00E-07,0.000297806,0.972877782,7.47E-06,4.22E-06,0.966597554,1.00E-07,1.00E-07,0.965295365,1.00E-07,7.55E-07,NaN,0.969
790,0.00762188,0.964537181,1.00E-07,0.000310111,0.973615828,7.77E-06,4.06E-06,0.96643648,1.00E-07,1.00E-07,0.968840559,1.00E-07,-1.53E-07,NaN,0.97
791,0.007727624,0.964481986,1.00E-07,0.000340341,0.974140993,7.52E-06,4.18E-06,0.96633713,1.00E-07,1.00E-07,0.973166046,1.00E-07,5.13E-07,NaN,0.974
792,0.007837478,0.964401191,1.00E-07,0.000393796,0.974423858,6.83E-06,4.57E-06,0.966337359,1.00E-07,1.00E-07,0.977558262,1.00E-07,-3.36E-07,NaN,0.979
793,0.007855815,0.964304922,1.00E-07,0.000481165,0.974452666,5.97E-06,5.28E-06,0.966479221,1.00E-07,1.00E-07,0.981292735,1.00E-07,-4.00E-07,NaN,0.987
794,0.007691891,0.964205108,1.00E-07,0.000622129,0.974234349,5.14E-06,6.41E-06,0.966804524,1.00E-07,1.00E-07,0.983763194,1.00E-07,3.98E-07,NaN,0.992
795,0.007310927,0.964114369,1.00E-07,0.000850933,0.973793976,4.46E-06,8.17E-06,0.967349482,1.00E-07,1.00E-07,0.984592742,1.00E-07,5.10E-07,NaN,0.996
796,0.006761933,0.964044824,1.00E-07,0.001217907,0.973172693,3.92E-06,1.10E-05,0.968138987,1.00E-07,1.00E-07,0.983698676,1.00E-07,0.00000152,NaN,0.996
797,0.006149046,0.96400694,1.00E-07,0.001750096,0.972424412,3.53E-06,1.57E-05,0.969181069,1.00E-07,1.00E-07,0.981295207,1.00E-07,-7.92E-07,NaN,0.995
798,0.005574914,0.964008536,1.00E-07,0.002289215,0.971611608,3.26E-06,2.43E-05,0.970462169,1.00E-07,1.00E-07,0.977838102,1.00E-07,2.25E-07,NaN,0.993
799,0.005106364,0.964054009,1.00E-07,0.002429197,0.970800647,3.09E-06,4.21E-05,0.971943927,1.00E-07,1.00E-07,0.973931339,1.00E-07,0.00000156,NaN,0.989
800,0.004773596,0.964143885,1.00E-07,0.002104835,0.970057081,3.00E-06,8.73E-05,0.973562205,1.00E-07,1.00E-07,0.970221225,1.00E-07,0.00000105,NaN,0.985
801,0.004584287,0.964274688,1.41E-07,0.00168119,0.969441274,2.99E-06,0.000219085,0.975229018,1.00E-07,1.00E-07,0.967298472,1.00E-07,0.00000197,NaN,0.983
802,0.004536246,0.964439173,2.33E-07,0.001365656,0.96900463,3.05E-06,0.000301622,0.976837858,1.00E-07,1.00E-07,0.965619619,1.00E-07,0.0000029,NaN,0.981
803,0.004622714,0.964626873,4.12E-07,0.001177539,0.968786603,3.20E-06,0.000126018,0.978272475,1.00E-07,1.00E-07,0.965451672,1.00E-07,0.00000177,NaN,0.98
804,0.004829079,0.964824929,7.87E-07,0.001093019,0.968812563,3.43E-06,5.43E-05,0.979418612,1.00E-07,1.00E-07,0.966840539,1.00E-07,0.00000174,NaN,0.981
805,0.005120144,0.965019139,1.56E-06,0.001097088,0.969092518,3.76E-06,2.91E-05,0.980177427,1.00E-07,1.00E-07,0.969604145,1.00E-07,0.00000164,NaN,0.983
806,0.005420603,0.965195135,2.72E-06,0.001193386,0.969620696,4.23E-06,1.83E-05,0.980478695,1.00E-07,1.00E-07,0.973352807,1.00E-07,0.00000146,NaN,0.987
807,0.005607044,0.965339604,3.15E-06,0.001407923,0.970375907,4.87E-06,1.29E-05,0.98029154,1.00E-07,1.00E-07,0.977539633,1.00E-07,0.00000117,NaN,0.989
808,0.00554886,0.965441449,2.58E-06,0.001789715,0.971322679,5.73E-06,9.85E-06,0.979630588,1.00E-07,1.00E-07,0.981540123,1.00E-07,0.00000183,NaN,0.989
809,0.005199928,0.965492792,1.99E-06,0.002369165,0.972413113,6.91E-06,8.08E-06,0.978556203,1.00E-07,1.00E-07,0.984752261,1.00E-07,0.00000146,NaN,0.986
810,0.004645471,0.965489732,1.63E-06,0.002944826,0.973589452,8.53E-06,7.04E-06,0.977168571,1.00E-07,1.00E-07,0.986698969,1.00E-07,0.00000151,NaN,0.982
811,0.004033609,0.965432788,1.44E-06,0.00291554,0.974787287,1.08E-05,6.48E-06,0.975596591,1.00E-07,1.00E-07,0.987109314,1.00E-07,0.00000245,NaN,0.979
812,0.003479211,0.965326992,1.36E-06,0.002223575,0.975939336,1.40E-05,6.27E-06,0.973983448,1.00E-07,1.00E-07,0.985958294,1.00E-07,0.00000272,NaN,0.973
813,0.00303353,0.965181567,1.36E-06,0.001518338,0.976979591,1.85E-05,6.37E-06,0.972471038,1.00E-07,1.00E-07,0.983457354,1.00E-07,0.00000112,NaN,0.971
814,0.002703916,0.965009266,1.42E-06,0.0010535,0.977847645,2.51E-05,6.78E-06,0.971185335,1.00E-07,1.00E-07,0.980003083,1.00E-07,0.0000014,NaN,0.971
815,0.002479376,0.964825398,1.54E-06,0.00077829,0.978492873,3.49E-05,7.59E-06,0.970224214,1.00E-07,1.00E-07,0.976101788,1.00E-07,0.00000124,NaN,0.969
816,0.002345644,0.964646636,1.72E-06,0.000617709,0.978878114,4.95E-05,8.95E-06,0.969648651,1.00E-07,1.00E-07,0.972289055,1.00E-07,0.00000152,NaN,0.969
817,0.002291361,0.964489693,1.94E-06,0.000525569,0.978982498,7.15E-05,1.12E-05,0.969477699,1.00E-07,1.00E-07,0.969057952,1.00E-07,0.0000014,NaN,0.964
818,0.002309726,0.964370001,2.22E-06,0.00047746,0.978803112,0.000104608,1.48E-05,0.969687404,1.00E-07,1.00E-07,0.966802242,1.00E-07,0.00000167,NaN,0.957
819,0.002398271,0.96430048,2.55E-06,0.000461637,0.978355305,0.000153943,2.11E-05,0.970213657,1.00E-07,1.00E-07,0.965775849,1.00E-07,0.00000123,NaN,0.945
820,0.002557757,0.964290512,2.91E-06,0.000474149,0.977671583,0.000225016,3.26E-05,0.970958984,1.00E-07,1.00E-07,0.966068101,1.00E-07,0.00000176,NaN,0.93
821,0.002790284,0.964345182,3.28E-06,0.000517035,0.976799191,0.000320225,5.59E-05,0.971803023,1.00E-07,1.00E-07,0.967595031,1.00E-07,0.00000161,NaN,0.912
822,0.003096383,0.964464838,3.60E-06,0.000598534,0.975796624,0.000429937,0.000105733,0.972616095,1.00E-07,1.00E-07,0.970108577,1.00E-07,0.00000111,NaN,0.877
823,0.00347118,0.964645049,3.78E-06,0.000734587,0.974729492,0.000522148,0.000200648,0.973274712,1.00E-07,1.00E-07,0.973226172,1.00E-07,0.0000011,NaN,0.816
824,0.003900985,0.964876914,3.75E-06,0.000949,0.973666048,0.000553406,0.000268756,0.973677116,1.00E-07,1.00E-07,0.97648126,1.00E-07,9.35E-07,NaN,0.715
825,0.004363416,0.965147685,3.46E-06,0.001259862,0.9726728,0.000511033,0.000212417,0.973756563,1.00E-07,1.00E-07,0.979390867,1.00E-07,0.00000144,NaN,0.586
826,0.004834169,0.965441682,2.97E-06,0.001619437,0.971810504,0.000426852,0.000143776,0.973490084,1.00E-07,1.00E-07,0.981530188,1.00E-07,5.15E-07,NaN,0.454
827,0.005299185,0.965741425,2.41E-06,0.001830442,0.971130781,0.000338888,0.000104117,0.972901123,1.00E-07,1.00E-07,0.982599317,1.00E-07,0.00000156,NaN,0.337
828,0.005764629,0.966028907,1.89E-06,0.001712819,0.970673505,0.000265686,8.31E-05,0.972055543,1.00E-07,1.00E-07,0.982467007,1.00E-07,9.84E-07,NaN,0.249
829,0.006256512,0.966286922,1.45E-06,0.001396094,0.970464982,0.000210366,7.19E-05,0.971051791,1.00E-07,1.00E-07,0.981181987,1.00E-07,9.38E-07,NaN,0.187
830,0.006807638,0.966500346,1.11E-06,0.001092213,0.97051694,0.000170129,6.59E-05,0.970007084,1.00E-07,1.00E-07,0.978951907,1.00E-07,0.0000012,NaN,0.145
831,0.007432343,0.966657327,8.58E-07,0.000873826,0.970826294,0.000141233,6.27E-05,0.969041984,1.00E-07,1.00E-07,0.976098727,1.00E-07,9.92E-07,NaN,0.118
832,0.008085988,0.966750315,6.74E-07,0.000733971,0.971375675,0.000120559,6.06E-05,0.968265711,1.00E-07,1.00E-07,0.973003588,1.00E-07,0.00000129,NaN,0.1
833,0.008613927,0.966776583,5.41E-07,0.00065234,0.97213436,0.000105836,5.84E-05,0.967763666,1.00E-07,1.00E-07,0.970052576,1.00E-07,0.00000135,NaN,0.0897
834,0.008746517,0.966738457,4.46E-07,0.000614229,0.97305986,9.55E-05,5.56E-05,0.967588556,1.00E-07,1.00E-07,0.967590983,1.00E-07,0.0000016,NaN,0.0844
835,0.008251391,0.966643205,3.78E-07,0.000612471,0.974100078,8.85E-05,5.22E-05,0.96775558,1.00E-07,1.00E-07,0.965888739,1.00E-07,0.00000147,NaN,0.0842
836,0.007181592,0.966502552,3.29E-07,0.000646695,0.975195975,8.42E-05,4.86E-05,0.968241711,1.00E-07,1.00E-07,0.965116933,1.00E-07,0.00000169,NaN,0.0893
837,0.005870558,0.966331838,2.96E-07,0.000723566,0.976284669,8.21E-05,4.55E-05,0.968988915,1.00E-07,1.00E-07,0.965334659,1.00E-07,0.00000118,NaN,0.101
838,0.004646385,0.966148902,2.73E-07,0.000858991,0.977302897,8.20E-05,4.33E-05,0.96991099,1.00E-07,1.37E-07,0.966486072,1.00E-07,0.00000138,NaN,0.122
839,0.003658986,0.965972767,2.60E-07,0.001082437,0.978190674,8.39E-05,4.25E-05,0.970903511,1.00E-07,1.00E-07,0.968408329,1.00E-07,0.00000138,NaN,0.157
840,0.002918205,0.965822235,2.53E-07,0.001440262,0.978894959,8.79E-05,4.32E-05,0.971856047,1.00E-07,1.00E-07,0.970851229,1.00E-07,0.00000119,NaN,0.208
841,0.002378956,0.965714445,2.54E-07,0.001977261,0.97937303,9.44E-05,4.60E-05,0.972665354,1.00E-07,1.00E-07,0.973508282,1.00E-07,0.00000126,NaN,0.264
842,0.001989552,0.965663424,2.60E-07,0.002625378,0.979595215,0.00010378,5.16E-05,0.973247835,1.00E-07,1.00E-07,0.976056675,1.00E-07,0.00000155,NaN,0.291
843,0.00170767,0.965679211,2.74E-07,0.003010046,0.979547175,0.000116949,6.12E-05,0.973549918,1.00E-07,1.00E-07,0.978201405,1.00E-07,0.00000111,NaN,0.261
844,0.001502242,0.965767145,2.95E-07,0.002773746,0.979231073,0.000135181,7.71E-05,0.973554261,1.00E-07,1.00E-07,0.979715895,1.00E-07,0.00000207,NaN,0.207
845,0.001351266,0.965927431,3.24E-07,0.002196335,0.97866553,0.000160439,0.000101703,0.9732808,1.00E-07,1.00E-07,0.980471616,1.00E-07,0.00000209,NaN,0.16
846,0.001239187,0.966155067,3.63E-07,0.001675453,0.977884415,0.000195777,0.000134071,0.972782565,1.00E-07,1.00E-07,0.98045144,1.00E-07,0.00000221,NaN,0.13
847,0.001154836,0.966440134,4.15E-07,0.001316557,0.976934586,0.000245994,0.000157291,0.972137086,1.00E-07,1.00E-07,0.979745083,1.00E-07,0.00000261,NaN,0.114
848,0.001090013,0.966768421,4.81E-07,0.001091863,0.975872773,0.000318689,0.000144756,0.971434916,1.00E-07,1.00E-07,0.978529073,1.00E-07,0.00000341,NaN,0.11
849,0.001038607,0.967122344,5.64E-07,0.00096108,0.974761905,0.000425941,0.000107553,0.970767161,1.00E-07,1.00E-07,0.977036276,1.00E-07,0.00000366,NaN,0.116
850,0.000996108,0.967482107,6.67E-07,0.000897563,0.973667201,0.000586517,7.42E-05,0.970213802,1.00E-07,1.00E-07,0.975520843,1.00E-07,0.00000425,NaN,0.14
851,0.000959372,0.967827056,7.91E-07,0.000888074,0.972652367,0.000826939,5.21E-05,0.969834274,1.00E-07,1.00E-07,0.974223663,1.00E-07,0.00000425,NaN,0.189
852,0.000926513,0.968137206,9.37E-07,0.000929866,0.971776207,0.001174551,3.85E-05,0.969661265,1.00E-07,1.00E-07,0.973342034,1.00E-07,0.00000432,NaN,0.286
853,0.000896769,0.968394485,1.10E-06,0.001029507,0.971089486,0.001626305,3.02E-05,0.9696978,1.00E-07,1.00E-07,0.973005695,1.00E-07,0.0000045,NaN,0.418
854,0.000870308,0.968583948,1.27E-06,0.001203288,0.970632517,0.002090115,2.50E-05,0.969918068,1.00E-07,1.00E-07,0.973261376,1.00E-07,0.00000457,NaN,0.461
855,0.000847986,0.968694848,1.44E-06,0.001476344,0.970433459,0.002391212,2.18E-05,0.970271691,1.00E-07,1.00E-07,0.974067356,1.00E-07,0.00000407,NaN,0.335
856,0.000831068,0.968721421,1.57E-06,0.001869051,0.970507287,0.002438512,2.00E-05,0.970690948,1.00E-07,1.00E-07,0.975299124,1.00E-07,0.00000356,NaN,0.19
857,0.000820997,0.968663341,1.67E-06,0.002340385,0.970855382,0.002315699,1.91E-05,0.971100199,1.00E-07,1.00E-07,0.976766376,1.00E-07,0.00000336,NaN,0.109
858,0.00081933,0.968525785,1.73E-06,0.002686192,0.97146569,0.002152466,1.91E-05,0.971426491,1.00E-07,1.00E-07,0.978239984,1.00E-07,0.00000288,NaN,0.0697
859,0.000827746,0.968319118,1.75E-06,0.002627021,0.972313382,0.002024263,2.00E-05,0.971610024,1.00E-07,1.00E-07,0.97948539,1.00E-07,0.00000259,NaN,0.0505
860,0.00084815,0.968058202,1.76E-06,0.002201736,0.973361993,0.001957312,2.18E-05,0.971613035,1.00E-07,1.00E-07,0.980296939,1.00E-07,0.00000251,NaN,0.0405
861,0.000882846,0.967761372,1.76E-06,0.001707508,0.974564976,0.001955982,2.50E-05,0.971425755,1.00E-07,1.00E-07,0.980526785,1.00E-07,0.00000334,NaN,0.0354
862,0.000934805,0.967449143,1.76E-06,0.001315749,0.97586767,0.002016983,3.00E-05,0.971068457,1.00E-07,1.00E-07,0.980103042,1.00E-07,0.00000382,NaN,0.0336
863,0.001007942,0.967142808,1.76E-06,0.00104527,0.977209714,0.002131074,3.82E-05,0.970589339,1.00E-07,1.00E-07,0.979034721,1.00E-07,0.00000451,NaN,0.0347
864,0.001107485,0.966862969,1.78E-06,0.000867795,0.978527814,0.002276552,5.17E-05,0.970058519,1.00E-07,1.00E-07,0.977404325,1.00E-07,0.00000564,NaN,0.039
865,0.001240432,0.9666281,1.80E-06,0.000755211,0.979758811,0.002408908,7.50E-05,0.969559139,1.00E-07,1.00E-07,0.975351884,1.00E-07,0.00000631,NaN,0.0487
866,0.001416057,0.966453272,1.84E-06,0.00068843,0.980842934,0.002460088,0.000116924,0.969176908,1.00E-07,1.00E-07,0.973055167,1.00E-07,0.00000727,NaN,0.0686
867,0.001646411,0.966349103,1.90E-06,0.000656206,0.981727099,0.00236907,0.000190444,0.968989478,1.00E-07,1.00E-07,0.970709927,1.00E-07,0.00000833,NaN,0.112
868,0.001946502,0.966321026,1.97E-06,0.000652947,0.982368022,0.002133286,0.000287451,0.969056869,1.00E-07,1.00E-07,0.96851214,1.00E-07,0.00000959,NaN,0.205
869,0.002333674,0.966368901,2.05E-06,0.000677334,0.982734929,0.001816753,0.000320954,0.969413827,1.00E-07,1.00E-07,0.966642355,1.00E-07,0.0000106,NaN,0.31
870,0.002825257,0.966487013,2.17E-06,0.000731822,0.982811596,0.001497486,0.000256799,0.970064707,1.00E-07,1.00E-07,0.965251456,1.00E-07,0.000011,NaN,0.269
871,0.00343333,0.966664435,2.30E-06,0.000822879,0.982597531,0.00122253,0.000183656,0.970981236,1.00E-07,1.00E-07,0.96444729,1.00E-07,0.0000102,NaN,0.143
872,0.004156095,0.966885746,2.47E-06,0.000961749,0.982108129,0.001005228,0.000136028,0.972103364,1.00E-07,1.00E-07,0.964282682,1.00E-07,0.00000953,NaN,0.0746
873,0.004968467,0.967132057,2.67E-06,0.001165235,0.981373782,0.000840924,0.000108637,0.97334334,1.00E-07,1.04E-07,0.964746487,1.00E-07,0.00000856,NaN,0.0448
874,0.005818607,0.967382288,2.91E-06,0.001454439,0.980437975,0.000719494,9.38E-05,0.974592979,1.09E-07,1.20E-07,0.96576015,1.00E-07,0.0000076,NaN,0.0304
875,0.006638157,0.967614596,3.20E-06,0.001845537,0.979354543,0.000631123,8.73E-05,0.975733818,1.57E-07,1.41E-07,0.967182246,1.00E-07,0.0000064,NaN,0.0231
876,0.007364778,0.967807877,3.54E-06,0.00232145,0.978184321,0.000568043,8.70E-05,0.97664945,2.31E-07,1.64E-07,0.968822476,1.00E-07,0.00000531,NaN,0.0189
877,0.007962097,0.967943249,3.95E-06,0.002785309,0.976991481,0.000524651,9.29E-05,0.977238792,3.41E-07,1.87E-07,0.970464696,1.00E-07,0.00000399,NaN,0.0166
878,0.008422185,0.968005395,4.42E-06,0.003063338,0.975839825,0.000497163,0.00010626,0.977428588,5.04E-07,2.05E-07,0.971896066,1.00E-07,0.00000313,NaN,0.0154
879,0.00875156,0.967983688,4.96E-06,0.003043995,0.974789313,0.000483234,0.000130276,0.977183245,7.40E-07,2.10E-07,0.972937195,1.00E-07,0.00000285,NaN,0.0151
880,0.008954222,0.967873003,5.57E-06,0.002797175,0.973893026,0.000481695,0.000170536,0.976510316,1.06E-06,1.99E-07,0.973467104,1.00E-07,0.00000179,NaN,0.0153
881,0.009023627,0.967674143,6.23E-06,0.002477108,0.973194671,0.000492412,0.000232254,0.975460593,1.47E-06,1.77E-07,0.973437651,1.00E-07,0.00000178,NaN,0.0162
882,0.008947258,0.967393812,6.91E-06,0.002189364,0.972726709,0.000516283,0.000301678,0.974122712,1.92E-06,1.49E-07,0.972874717,1.00E-07,0.00000145,NaN,0.0176
883,0.008719788,0.96704426,7.55E-06,0.001972712,0.972509226,0.000555355,0.000317633,0.972613357,2.34E-06,1.22E-07,0.971867221,1.00E-07,0.00000148,NaN,0.0195
884,0.008355958,0.966642495,8.10E-06,0.001831487,0.972549404,0.000613094,0.000251562,0.971064578,2.65E-06,1.00E-07,0.970547798,1.00E-07,0.00000115,NaN,0.022
885,0.007893841,0.966209112,8.49E-06,0.001760104,0.972841541,0.000694798,0.000170757,0.969610213,2.80E-06,1.00E-07,0.969070613,1.00E-07,9.54E-07,NaN,0.0245
886,0.007386069,0.96576685,8.65E-06,0.001753704,0.97336758,0.000808129,0.000114451,0.968373215,2.77E-06,1.00E-07,0.967591192,1.00E-07,0.00000124,NaN,0.027
887,0.00688552,0.965338959,8.58E-06,0.001811578,0.974098078,0.000963447,8.03E-05,0.967455167,2.61E-06,1.00E-07,0.966251272,1.00E-07,0.00000138,NaN,0.0293
888,0.006434297,0.964947498,8.30E-06,0.001937486,0.974993565,0.001173031,5.97E-05,0.966928666,2.38E-06,1.00E-07,0.965169318,1.00E-07,0.00000147,NaN,0.0309
889,0.006059954,0.964611669,7.86E-06,0.002137453,0.976006245,0.001446701,4.69E-05,0.966832716,2.14E-06,1.00E-07,0.964435647,1.00E-07,0.00000118,NaN,0.0322
890,0.00577745,0.9643463,7.32E-06,0.002412099,0.977082015,0.001779182,3.88E-05,0.967170927,1.90E-06,1.00E-07,0.964110261,1.00E-07,0.00000149,NaN,0.0334
891,0.005593403,0.964160608,6.74E-06,0.002736832,0.978162788,0.002126827,3.35E-05,0.967912211,1.69E-06,1.00E-07,0.964221764,1.00E-07,0.00000149,NaN,0.035
892,0.005510161,0.964057332,6.17E-06,0.003027826,0.979189096,0.002393094,3.02E-05,0.968993705,1.51E-06,1.00E-07,0.964766529,1.00E-07,0.00000175,NaN,0.0375
893,0.005528585,0.96403216,5.64E-06,0.003131549,0.980102772,0.002472724,2.83E-05,0.970325614,1.36E-06,1.00E-07,0.965708152,1.00E-07,0.0000014,NaN,0.0414
894,0.00564931,0.964073649,5.15E-06,0.002925516,0.98084977,0.002345369,2.74E-05,0.971798013,1.23E-06,1.00E-07,0.966978293,1.00E-07,0.00000132,NaN,0.0476
895,0.005872409,0.964163634,4.73E-06,0.002468567,0.98138298,0.002092177,2.75E-05,0.973289507,1.13E-06,1.00E-07,0.968480127,1.00E-07,0.00000126,NaN,0.0574
896,0.006195295,0.96427812,4.36E-06,0.001947088,0.981664873,0.001812672,2.86E-05,0.974677374,1.04E-06,1.00E-07,0.970095295,1.00E-07,0.00000129,NaN,0.0723
897,0.006608589,0.964388598,4.04E-06,0.001497219,0.981669773,0.001565303,3.06E-05,0.97584857,9.56E-07,1.00E-07,0.971694451,1.00E-07,0.00000107,NaN,0.0971
898,0.007090089,0.964463758,3.77E-06,0.00115725,0.981385591,0.001368859,3.40E-05,0.976710525,8.86E-07,1.00E-07,0.973150419,1.00E-07,9.47E-07,NaN,0.136
899,0.007598574,0.96447148,3.55E-06,0.000914507,0.980814821,0.001222369,3.91E-05,0.977200432,8.23E-07,1.00E-07,0.974352,1.00E-07,8.93E-07,NaN,0.197
900,0.00807198,0.964381013,3.36E-06,0.00074476,0.979974704,0.001118754,4.67E-05,0.977291635,7.65E-07,1.00E-07,0.975215954,1.00E-07,0.0000013,NaN,0.288
901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.85E-07,NaN,0.385
902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.10E-07,NaN,0.44
903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.29E-07,NaN,0.43
904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.26E-07,NaN,0.386
905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.03E-07,NaN,0.344
906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.43E-07,NaN,0.318
907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.38E-07,NaN,0.311
908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.44E-07,NaN,0.321
909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.53E-07,NaN,0.35
910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.63E-07,NaN,0.397
911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.35E-07,NaN,0.455
912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.41E-07,NaN,0.492
913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.65E-07,NaN,0.459
914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.13E-07,NaN,0.355
915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.30E-07,NaN,0.241
916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.20E-07,NaN,0.154
917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.97E-07,NaN,0.102
918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.68E-07,NaN,0.0699
919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.06E-07,NaN,0.0502
920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.89E-07,NaN,0.0381
921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.40E-07,NaN,0.0304
922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.13E-07,NaN,0.0255
923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.04E-07,NaN,0.0224
924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.98E-07,NaN,0.0208
925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.53E-07,NaN,0.0203
926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.42E-07,NaN,0.0209
